#OTU ID	exp2_1_DAY1_tube	exp2_1_DAY15_tube	exp2_1_DAY57_tube	exp2_10_DAY1_tube	exp2_10_DAY15_tube	exp2_10_DAY57_tube	exp2_11_DAY1_tube	exp2_11_DAY15_tube	exp2_11_DAY57_tube	exp2_12_DAY1_tube	exp2_12_DAY15_tube	exp2_12_DAY57_tube	exp2_13_DAY1_tube	exp2_13_DAY15_tube	exp2_13_DAY57_tube	exp2_14_DAY1_tube	exp2_14_DAY15_tube	exp2_14_DAY57_tube	exp2_15_DAY1_tube	exp2_15_DAY15_tube	exp2_15_DAY57_tube	exp2_16_DAY1_tube	exp2_16_DAY15_tube	exp2_16_DAY57_tube	exp2_17_DAY1_tube	exp2_17_DAY15_tube	exp2_17_DAY57_tube	exp2_18_DAY1_tube	exp2_18_DAY15_tube	exp2_18_DAY57_tube	exp2_19_DAY1_tube	exp2_19_DAY15_tube	exp2_19_DAY57_tube	exp2_2_DAY1_tube	exp2_2_DAY15_tube	exp2_2_DAY57_tube	exp2_20_DAY1_tube	exp2_20_DAY15_tube	exp2_20_DAY57_tube	exp2_21_DAY1_tube	exp2_21_DAY15_tube	exp2_21_DAY57_tube	exp2_22_DAY1_tube	exp2_22_DAY15_tube	exp2_22_DAY57_tube	exp2_23_DAY1_tube	exp2_23_DAY15_tube	exp2_23_DAY57_tube	exp2_24_DAY1_tube	exp2_24_DAY15_tube	exp2_24_DAY57_tube	exp2_25_DAY1_tube	exp2_25_DAY15_tube	exp2_25_DAY57_tube	exp2_26_DAY1_tube	exp2_26_DAY15_tube	exp2_26_DAY57_tube	exp2_27_DAY1_tube	exp2_27_DAY15_tube	exp2_27_DAY57_tube	exp2_28_DAY1_tube	exp2_28_DAY15_tube	exp2_28_DAY57_tube	exp2_29_DAY1_tube	exp2_29_DAY15_tube	exp2_29_DAY57_tube	exp2_3_DAY1_tube	exp2_3_DAY15_tube	exp2_3_DAY57_tube	exp2_30_DAY1_tube	exp2_30_DAY15_tube	exp2_30_DAY57_tube	exp2_31_DAY1_tube	exp2_31_DAY15_tube	exp2_31_DAY57_tube	exp2_32_DAY1_tube	exp2_32_DAY15_tube	exp2_32_DAY57_tube	exp2_4_DAY1_tube	exp2_4_DAY15_tube	exp2_4_DAY57_tube	exp2_5_DAY1_tube	exp2_5_DAY15_tube	exp2_5_DAY57_tube	exp2_6_DAY1_tube	exp2_6_DAY15_tube	exp2_6_DAY57_tube	exp2_7_DAY1_tube	exp2_7_DAY15_tube	exp2_7_DAY57_tube	exp2_8_DAY1_tube	exp2_8_DAY15_tube	exp2_8_DAY57_tube	exp2_81_DAY1_tube	exp2_81_DAY15_tube	exp2_81_DAY57_tube	exp2_82_DAY1_tube	exp2_82_DAY15_tube	exp2_82_DAY57_tube	exp2_83_DAY1_tube	exp2_83_DAY15_tube	exp2_83_DAY57_tube	exp2_84_DAY1_tube	exp2_84_DAY15_tube	exp2_84_DAY57_tube	exp2_85_DAY1_tube	exp2_85_DAY15_tube	exp2_85_DAY57_tube	exp2_86_DAY1_tube	exp2_86_DAY15_tube	exp2_86_DAY57_tube	exp2_87_DAY1_tube	exp2_87_DAY15_tube	exp2_87_DAY57_tube	exp2_88_DAY1_tube	exp2_88_DAY15_tube	exp2_88_DAY57_tube	exp2_89_DAY1_tube	exp2_89_DAY15_tube	exp2_89_DAY57_tube	exp2_9_DAY1_tube	exp2_9_DAY15_tube	exp2_9_DAY57_tube	exp2_90_DAY1_tube	exp2_90_DAY15_tube	exp2_90_DAY57_tube	exp2_91_DAY1_tube	exp2_91_DAY15_tube	exp2_91_DAY57_tube	exp2_92_DAY1_tube	exp2_92_DAY15_tube	exp2_92_DAY57_tube	exp2_93_DAY1_tube	exp2_93_DAY15_tube	exp2_93_DAY57_tube	exp2_94_DAY1_tube	exp2_94_DAY15_tube	exp2_94_DAY57_tube	exp2_95_DAY1_tube	exp2_95_DAY15_tube	exp2_95_DAY57_tube	exp2_96_DAY1_tube	exp2_96_DAY15_tube	exp2_96_DAY57_tube	exp2_MIX_GROUP1	exp2_MIX_GROUP2	exp2_MIX_GROUP3	exp2_MIX_GROUP4	neg_control1	neg_control2	neg_control3	neg_control4
63afe8e6aac58bf0d670a82ca5bc574c	983	317	283	1148	272	147	1320	530	1093	1516	363	765	876	243	310	748	1213	312	741	296	408	1079	303	451	541	148	0	385	174	0	668	223	0	1405	303	199	550	135	0	323	229	0	405	386	0	320	219	0	478	187	0	737	110	0	730	130	0	781	109	0	716	155	0	823	320	0	1437	669	552	703	225	0	728	156	0	632	146	0	1698	291	861	1239	614	327	550	555	118	1729	636	185	1383	280	316	1461	522	1094	1650	789	710	467	285	0	421	215	0	1699	651	265	1264	429	675	184	222	23	602	29	25	929	105	0	1409	324	133	1130	98	0	625	0	0	682	0	0	998	65	109	497	96	50	1105	317	519	606	254	193	637	482	488	1083	274	282	235	41
1253c7a4636562f33ebc360882fa65da	0	13	4	8	0	42	11	13	19	0	0	16	11	0	0	14	12	6	0	0	0	0	5	11	10	0	271	4	0	601	8	8	479	7	12	5	12	10	282	6	7	158	0	15	146	0	16	53	6	0	74	0	11	281	0	19	149	9	0	99	0	0	86	13	0	126	0	8	4	0	7	0	7	0	0	0	0	0	18	4	0	0	7	9	0	0	11	10	8	13	13	0	8	18	0	0	21	0	0	31	0	0	18	0	4	33	0	6	25	0	0	6	10	5	10	0	0	0	0	0	0	8	0	12	0	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	0	0	0	18	9	16	0	0	6	0	0
026b68ad384fbb3f5bb0f6769b1b4fce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df5784ad8fb60333cb058b746623eeaa	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a8f4dc7d191848709966aa2ab1b26d3a	348	152	0	207	172	55	253	282	0	321	116	0	448	90	44	183	386	41	264	75	44	209	116	108	950	68	0	727	53	0	1136	46	0	391	167	20	690	69	27	895	95	26	1006	56	0	698	79	103	1395	38	21	338	139	0	377	116	0	643	118	0	573	229	0	846	34	90	447	370	0	650	41	0	762	26	26	521	20	0	758	195	0	270	81	34	85	96	20	350	66	72	279	23	55	52	0	0	52	0	0	87	278	0	117	105	0	77	0	67	57	31	72	28	0	0	143	263	129	155	0	0	291	257	0	186	0	0	103	0	0	122	40	0	129	0	51	88	23	38	142	49	0	72	24	0	84	71	169	100	0	0	0	0
24051ef88d0304b64d9d8f9b863126e6	57	343	3053	116	460	3703	179	766	8000	142	614	9363	62	586	1567	47	1020	1115	74	90	7409	80	284	2011	69	138	84	53	92	108	43	59	75	85	469	363	66	54	72	6	72	43	29	111	69	36	252	49	41	48	21	59	89	46	68	89	41	70	70	29	74	65	39	52	17	270	25	885	6134	41	33	43	80	16	109	53	18	231	138	370	16627	127	375	2424	54	358	1099	190	209	1470	137	0	1942	230	144	8062	368	1423	6704	642	51	25	373	36	41	658	153	1217	441	18	815	331	17	11	756	10	0	767	36	14	170	968	3574	775	40	0	356	30	0	395	90	3	313	0	0	159	15	0	363	251	616	210	179	1689	352	449	372	680	0	0	0	0
617cf360b182edce2e0f38a88b81a6f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6fa5fd77a5483314afc1d62c03864eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ede2e6cb60ed7ba28f6b84ee6e5ec82	1055	546	0	974	398	924	1566	780	0	1222	678	20	774	607	1286	724	2079	1991	797	467	2282	1203	770	4293	345	0	0	287	0	0	297	0	0	1676	602	40	274	0	0	210	88	0	293	61	10	238	33	0	293	38	0	458	0	0	571	0	0	585	12	0	410	0	0	518	30	0	1322	1284	0	462	59	0	523	29	0	373	18	0	1758	460	49	1408	1372	3226	518	927	1609	1948	789	3169	1353	462	2587	185	110	408	267	99	62	367	0	0	326	0	0	464	63	2823	320	132	5474	217	0	0	565	14	0	1872	44	0	1317	678	0	2404	31	0	1227	62	9	1370	440	0	1564	46	2087	886	210	314	1351	279	76	753	250	160	499	441	1381	1698	0	0	3	0
e67b78aab8cb557736519f911b315dd3	436	161	3	497	293	435	740	364	0	660	249	0	350	201	38	288	635	67	322	150	66	517	184	109	634	1312	1635	421	1316	1302	495	1053	1271	819	224	14	515	728	2088	586	2523	1886	602	1689	1698	559	1274	1696	652	1468	1616	857	1086	865	945	2233	957	1227	1001	1230	775	1066	1287	1112	1112	1310	578	529	0	919	1406	1177	1001	1014	1181	750	774	1308	808	161	0	447	255	183	225	324	100	632	304	161	524	164	118	96	0	0	112	0	22	165	399	984	191	297	1849	256	0	0	163	0	171	117	289	1718	270	123	813	650	303	1888	673	197	0	785	273	423	418	32	894	495	167	1036	624	0	24	286	0	28	484	27	50	303	73	109	334	168	276	643	0	3	0	0
acd6c32eb97828fc714ea8aad64aae13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9154281b5cef5092ba03398458099017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
d6efd2da2728fd74ded268122ee05036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
912f795ef3617aeb65ff9ad69b9567a8	67	818	0	101	953	91	135	1244	0	145	466	34	112	622	0	0	1897	46	73	200	78	58	527	56	127	334	556	99	304	472	199	515	571	63	1112	0	171	376	575	172	834	313	191	690	291	101	971	201	133	1027	161	90	553	370	82	776	242	122	590	352	149	619	360	250	584	175	48	1447	0	171	518	149	186	573	262	112	610	163	81	615	0	41	291	70	0	992	64	44	923	90	0	393	58	0	179	0	0	0	0	84	391	637	89	228	472	74	320	81	0	393	147	40	0	738	115	0	336	552	0	1644	139	1214	0	921	0	423	518	0	1105	468	120	508	413	1627	206	332	981	55	503	300	0	220	220	0	101	85	273	803	58	78	0	0
6376ea6dab7d0fde3cd66f53b57e1484	0	0	2736	0	0	172	0	0	1890	0	0	1505	0	0	299	0	0	33	0	0	143	0	0	22	0	0	0	0	0	0	0	0	0	0	0	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1371	0	9	0	0	0	0	0	0	0	0	0	1275	0	0	0	0	0	0	0	0	0	0	0	132	0	287	2822	0	2492	2722	20	0	0	0	0	0	0	956	0	0	0	0	0	0	0	12	0	0	51	0	0	0	0	2581	34	0	0	29	0	0	14	24	0	29	0	0	18	0	0	26	0	836	18	0	488	0	0	0	0	2128	1899	1510	278
10b890326e2b0b15509aefb95d0d6b79	207	364	64	256	439	865	318	685	22	268	557	0	185	718	613	166	1731	565	135	362	766	163	441	1333	56	1002	1149	43	1050	1814	54	684	965	279	368	22	72	497	1287	18	96	669	34	565	714	17	738	420	19	257	588	172	1083	561	125	1265	527	125	690	684	123	716	776	79	628	328	279	750	0	50	184	498	60	95	526	77	62	632	294	392	74	191	947	806	81	618	372	260	505	498	215	280	462	181	222	0	253	54	122	317	0	0	312	0	0	425	323	533	302	313	1441	123	0	0	438	4	0	889	9	0	253	570	21	1016	0	0	596	29	0	656	110	0	773	591	840	487	57	152	626	423	207	342	339	97	488	290	585	1412	351	171	121	22
61252129357c64d7ff0be4d05dd771eb	1268	328	0	1739	364	22	1837	589	0	1836	380	0	1569	208	0	1115	1847	9	1266	430	22	1733	423	41	712	5	17	648	22	8	735	9	13	1846	424	29	741	11	16	781	50	10	843	53	22	664	31	31	700	48	23	1284	6	0	1278	21	0	1459	0	21	1238	10	17	1782	31	17	1118	912	0	1488	19	22	1516	15	34	1263	15	16	1911	291	0	1083	793	13	572	758	8	2117	1003	13	1641	306	25	103	28	0	140	0	0	303	97	42	214	60	42	327	0	34	232	159	82	193	258	57	284	108	20	1767	640	81	2050	406	0	1990	584	23	1080	34	31	1193	257	32	1239	53	99	621	148	49	895	105	0	432	101	0	238	161	268	769	0	0	0	0
7ead17a076e7b7b419bf50abe7eee3f4	67	816	649	75	721	1468	114	1008	637	101	377	1231	69	576	345	32	624	151	30	81	616	46	174	775	24	844	674	13	469	769	26	941	559	33	834	130	15	359	482	20	1849	320	15	492	412	13	931	276	25	741	449	29	493	143	33	747	311	38	424	303	26	506	744	23	335	576	75	1689	603	7	1173	551	31	329	337	28	187	385	84	786	2037	80	319	576	26	541	273	109	304	302	98	148	312	107	354	2423	119	617	1643	260	42	27	331	40	39	177	322	428	103	115	446	83	26	16	391	7	5	450	52	32	90	1377	221	684	38	10	178	13	0	273	73	3	123	7	318	121	0	82	296	386	121	137	386	1042	370	550	292	929	0	0	0	0
a894dd1ea1b8f48947a9e9ff688f06cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9dcd05e2f900431a5c267a4b853bc2ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d9b1e16151fb1c5d9a227fbc6f286ef	154	630	0	69	201	44	99	465	0	129	558	0	194	0	12	91	29	26	102	55	22	104	484	33	502	16	22	223	16	24	280	6	21	197	417	6	219	14	59	149	35	22	122	24	8	165	35	21	199	10	21	363	32	35	162	21	23	641	17	42	399	14	81	192	8	14	209	927	0	159	10	10	196	6	11	186	0	9	262	206	0	160	379	58	64	198	15	192	150	83	210	77	23	275	145	0	317	162	97	364	0	0	272	0	0	390	27	84	315	529	38	115	0	0	476	0	0	295	7	0	101	362	0	218	7	0	160	16	0	144	49	0	338	0	42	167	422	26	1035	333	0	311	95	37	98	278	104	479	0	0	0	0
d295b9a63b6148b9f4663819da1c914b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1cb29f361033ce208d7efc9e2aa80ee0	69	1067	0	0	941	635	34	1075	0	0	952	0	0	1131	516	17	1653	203	38	448	374	24	1097	1412	22	77	1046	13	36	0	0	18	35	47	1142	34	17	78	1397	0	0	424	0	0	391	0	0	367	13	0	267	18	0	23	10	48	237	26	55	53	0	79	36	21	0	196	70	2565	0	16	0	42	10	0	110	0	0	391	71	1153	45	0	2375	748	61	871	182	52	754	600	43	325	407	54	1010	0	50	192	0	75	0	0	85	0	419	143	533	518	60	849	784	0	0	0	110	0	0	655	0	0	0	1844	8	936	0	0	456	36	0	511	134	0	800	6914	1265	361	2328	160	591	2141	314	391	1673	839	58	52	123	641	0	0	0	0
525d33a7c4702329607bab16327e2cb7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
691771d80023bb9a4f419ae9bc8892cd	276	15	0	401	70	652	535	40	0	448	30	149	456	27	137	267	295	850	293	78	745	256	31	342	98	29	1401	73	19	1097	77	33	1146	387	22	0	104	22	1526	57	9	567	55	24	391	47	23	134	52	20	132	326	53	573	248	75	778	196	37	815	161	58	1429	152	27	1014	175	37	30	150	23	305	175	16	712	126	10	338	380	12	53	235	0	338	166	24	708	361	58	1131	362	17	248	356	0	0	490	0	94	842	171	2020	632	341	2346	880	0	0	636	0	0	614	169	885	931	165	667	71	487	4475	430	31	46	64	126	1070	42	0	422	46	12	602	65	0	28	27	0	194	38	0	0	34	0	0	446	501	221	32	0	0	0	0
2743823e7602e70cfa467627e69d2774	18	219	33	30	228	98	50	286	178	56	244	208	16	190	19	33	435	33	19	71	35	20	147	55	0	0	58	0	0	90	15	0	56	32	253	27	14	0	60	0	4	17	0	0	22	10	0	12	0	0	12	11	0	23	10	14	17	15	0	46	21	0	45	9	0	36	12	519	0	0	0	23	11	0	22	0	0	0	41	180	172	30	212	55	25	244	59	53	303	116	47	31	68	78	76	141	107	0	0	104	8	0	82	0	10	199	181	124	98	91	63	57	0	0	169	0	0	366	16	10	34	361	183	436	17	0	187	0	0	183	23	0	228	125	168	115	375	119	224	143	0	118	134	121	92	100	94	277	22	0	0	0
82dece6e35540738ba450a0c3a90b5a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	644	15	31	1125	24	0	0	0	0	0	0	0	2992	222	0	1454	19	0	6723	133	0	0	0	0	14984	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c2003e39498b8caefe6e1f3a9f36476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68084402ba50c5318fb1062026beb58d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc6622c636a5210293fb2873fc4761d9	0	247	0	0	191	85	0	448	0	0	234	53	0	135	103	0	471	30	0	71	60	0	87	141	0	809	252	0	642	158	16	389	175	0	421	0	0	398	200	0	408	153	0	561	142	0	930	145	0	484	84	16	480	88	0	648	111	0	399	107	14	374	159	0	435	115	0	377	0	0	447	164	0	277	108	0	160	88	0	152	0	0	128	57	0	131	21	0	252	45	0	21	36	0	120	71	0	68	0	16	0	0	0	0	0	17	176	50	0	72	71	0	0	0	11	0	0	86	0	0	0	903	54	78	0	0	37	0	0	54	0	0	32	289	33	0	0	10	34	429	40	26	233	0	0	11	0	85	10	31	10	0
0abe6c0ce026fcfddf45273c65c7f15b	0	958	0	13	695	506	0	797	0	12	753	60	38	940	262	0	1201	196	0	284	361	0	805	1086	0	58	639	0	36	46	36	0	0	42	755	26	0	74	1158	0	0	274	8	0	293	11	0	285	0	0	155	0	44	0	0	0	268	0	0	41	0	0	0	0	0	151	44	1832	0	0	0	31	0	0	69	13	0	260	61	1003	0	40	1730	575	0	695	174	0	571	496	36	231	321	36	751	87	53	39	0	57	0	0	51	0	299	92	501	423	61	666	522	35	0	0	113	0	0	499	6	0	0	1429	0	650	0	0	317	0	0	394	103	0	575	5269	942	276	1674	166	427	1510	227	209	1275	522	0	63	54	489	0	0	0	0
39fc26d23e24da668a54720911669c1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ac63e5b8f7410cb5da1db822e6679dc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46edd9a681a1c394007859666f76d477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c854c2f53de76213804ca09fa444f9f9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
